time,place tortilla on cutting board,scoop peanut butter from the jar with a knife,spread peanut butter on the tortilla,wipe off knife with a paper towel,scoop grape jelly from the jar with a knife,spread grape jelly on the tortilla,roll tortilla into a roll,grab toothpicks,insert toothpicks into the roll,cut the ends of the tortilla,grab string,slide string under the tortilla,slice the wrap into small pieces using a string,place the mini wraps onto the plate
731.6,0.0265,0.0287,0.0682,0.1176,0.3002,0.1163,0.0588,0.0065,0.0022,0.1248,0.0233,0.018,0.0188,0.0902
731.8,0.0261,0.0235,0.0676,0.112,0.2936,0.1225,0.0592,0.0068,0.0024,0.1316,0.0234,0.0195,0.02,0.0919
732.0,0.0295,0.0225,0.0657,0.1151,0.2602,0.1225,0.0667,0.0074,0.0028,0.1351,0.031,0.0204,0.019,0.1021
732.2,0.0325,0.0214,0.0656,0.1022,0.2334,0.1242,0.0744,0.0073,0.003,0.1417,0.0353,0.0201,0.0187,0.1204
732.4,0.0355,0.0196,0.0643,0.0906,0.208,0.124,0.0826,0.0068,0.0031,0.1468,0.0388,0.0197,0.0183,0.142
732.6,0.0367,0.0177,0.0613,0.0764,0.2039,0.1219,0.0855,0.006,0.003,0.1482,0.0359,0.0194,0.0192,0.1648
732.8,0.0379,0.0159,0.0582,0.0645,0.1981,0.1199,0.0896,0.0052,0.0029,0.1491,0.0323,0.0189,0.0196,0.1879
733.0,0.0363,0.0173,0.0541,0.0691,0.2011,0.1131,0.0832,0.0052,0.0029,0.1421,0.0359,0.0187,0.0204,0.2006
733.2,0.0309,0.0174,0.0551,0.0804,0.1933,0.1136,0.0714,0.006,0.0034,0.149,0.0413,0.0182,0.0218,0.1983
733.4,0.0286,0.0184,0.0575,0.0887,0.1816,0.1106,0.067,0.0064,0.0038,0.1583,0.0445,0.0169,0.0217,0.1961
733.6,0.0274,0.0216,0.0642,0.0977,0.1728,0.1115,0.0584,0.0076,0.0049,0.1548,0.0526,0.0168,0.0195,0.1901
733.8,0.0258,0.025,0.0721,0.1073,0.1629,0.1116,0.0505,0.0088,0.0063,0.1537,0.0598,0.0164,0.0173,0.1827
734.0,0.0218,0.0249,0.0818,0.1089,0.1721,0.1201,0.0399,0.0102,0.0077,0.1587,0.0545,0.0171,0.0177,0.1645
734.2,0.0191,0.0215,0.0824,0.1057,0.1947,0.1227,0.0337,0.0106,0.0074,0.1657,0.0456,0.0172,0.0186,0.155
734.4,0.0172,0.0169,0.0868,0.0953,0.2038,0.1362,0.0298,0.0098,0.007,0.1839,0.036,0.0186,0.02,0.1387
734.6,0.0157,0.0136,0.0931,0.0901,0.1946,0.1504,0.0272,0.0093,0.007,0.2028,0.0335,0.0197,0.0197,0.1234
734.8,0.0144,0.0109,0.0982,0.0834,0.1848,0.1623,0.0249,0.0091,0.0072,0.2236,0.032,0.0208,0.0196,0.1089
735.0,0.0132,0.0085,0.1031,0.0768,0.1726,0.1765,0.0224,0.0089,0.0073,0.2447,0.0302,0.0218,0.0189,0.095
735.2,0.0142,0.0075,0.1019,0.067,0.1748,0.1839,0.0229,0.0077,0.0066,0.2493,0.0285,0.0243,0.0184,0.093
735.4,0.0151,0.0065,0.0998,0.0598,0.1751,0.1941,0.0235,0.0066,0.0059,0.2515,0.0266,0.0271,0.0175,0.0909
735.6,0.0167,0.006,0.092,0.0578,0.1878,0.1886,0.0275,0.0055,0.0041,0.2533,0.024,0.0273,0.0184,0.0911
735.8,0.0187,0.0055,0.0839,0.054,0.199,0.1851,0.0315,0.0045,0.0028,0.2522,0.0217,0.0275,0.0195,0.0941
736.0,0.0208,0.0049,0.077,0.0513,0.2071,0.1797,0.0359,0.0036,0.0019,0.2547,0.0189,0.0272,0.0205,0.0965
736.2,0.0221,0.0051,0.0784,0.0528,0.2089,0.1789,0.0394,0.0032,0.0017,0.2488,0.0179,0.0283,0.0207,0.0938
736.4,0.0199,0.006,0.0796,0.0584,0.2181,0.1784,0.0406,0.0033,0.0017,0.2349,0.0186,0.0286,0.0218,0.0903
736.6,0.0183,0.007,0.0808,0.0628,0.2238,0.1788,0.0411,0.0035,0.0016,0.2223,0.0197,0.0297,0.0227,0.0879
736.8,0.0165,0.008,0.0825,0.068,0.2282,0.1809,0.0412,0.0037,0.0016,0.2086,0.0201,0.0308,0.0236,0.0861
737.0,0.0149,0.0093,0.0843,0.0736,0.2329,0.1825,0.0413,0.0039,0.0015,0.1961,0.0207,0.0319,0.0243,0.0828
737.2,0.0141,0.0116,0.0871,0.0827,0.2364,0.1762,0.0448,0.0042,0.0015,0.1818,0.0218,0.0302,0.024,0.0834
737.4,0.0131,0.014,0.09,0.0911,0.2459,0.1649,0.0463,0.0046,0.0015,0.1694,0.0224,0.028,0.0245,0.0843
737.6,0.0124,0.0164,0.093,0.097,0.2464,0.1622,0.0476,0.0048,0.0016,0.1585,0.0212,0.028,0.026,0.0848
737.8,0.0117,0.0197,0.0969,0.1059,0.2447,0.1578,0.0507,0.0051,0.0018,0.147,0.0207,0.0282,0.0277,0.0821
738.0,0.0109,0.0214,0.1,0.1158,0.2406,0.1559,0.0545,0.0053,0.0019,0.136,0.0195,0.0285,0.0284,0.0814
738.2,0.0095,0.0232,0.1028,0.121,0.2332,0.1567,0.056,0.0054,0.0024,0.1321,0.0189,0.0287,0.0316,0.0784
738.4,0.0097,0.0248,0.1028,0.1273,0.2338,0.1477,0.0603,0.0054,0.0026,0.128,0.018,0.0276,0.0332,0.0789
738.6,0.0098,0.0263,0.103,0.1348,0.2333,0.1378,0.065,0.0055,0.003,0.1234,0.0172,0.0259,0.0351,0.0799
738.8,0.01,0.0289,0.104,0.1432,0.2309,0.129,0.0683,0.0055,0.0032,0.122,0.0175,0.0245,0.034,0.0789
739.0,0.0108,0.0301,0.1017,0.1598,0.2248,0.1221,0.0724,0.0058,0.0033,0.119,0.0193,0.0228,0.0314,0.0769
739.2,0.0109,0.0289,0.0989,0.173,0.2222,0.1226,0.0699,0.0059,0.0034,0.1191,0.0208,0.0229,0.0302,0.0714
739.4,0.0111,0.0283,0.0959,0.1802,0.2122,0.126,0.0715,0.0063,0.0036,0.1202,0.0231,0.0238,0.0293,0.0686
739.6,0.0109,0.0263,0.0966,0.1822,0.2031,0.1307,0.0687,0.007,0.0041,0.1268,0.0271,0.0227,0.0272,0.0666
739.8,0.0106,0.0244,0.0962,0.184,0.1956,0.1347,0.0656,0.0079,0.0049,0.1334,0.0316,0.0214,0.025,0.0646
740.0,0.0104,0.0259,0.0952,0.1868,0.1919,0.1344,0.0616,0.0091,0.0056,0.1369,0.039,0.0202,0.0232,0.06
740.2,0.0112,0.0258,0.0933,0.1871,0.1931,0.1371,0.0591,0.0099,0.0054,0.1317,0.0447,0.0203,0.0214,0.06
740.4,0.012,0.0259,0.0915,0.186,0.1955,0.1393,0.0563,0.011,0.0053,0.1251,0.0516,0.0203,0.0198,0.0605
740.6,0.013,0.0258,0.0885,0.1849,0.1983,0.1415,0.0541,0.0118,0.0051,0.12,0.0582,0.0204,0.0182,0.0602
740.8,0.0138,0.0265,0.0887,0.1754,0.2093,0.139,0.0536,0.0129,0.0051,0.1195,0.0555,0.0198,0.018,0.0628
741.0,0.0141,0.0286,0.0908,0.1597,0.2239,0.1348,0.053,0.0135,0.0055,0.12,0.0499,0.0198,0.0189,0.0676
741.2,0.0143,0.0279,0.0871,0.1578,0.2254,0.1342,0.0507,0.0137,0.0056,0.12,0.0508,0.0213,0.0206,0.0706
741.4,0.0147,0.0259,0.0853,0.1574,0.2305,0.1352,0.0478,0.0135,0.0055,0.1178,0.0477,0.0217,0.0228,0.0741
741.6,0.0148,0.0242,0.0809,0.1595,0.2306,0.1383,0.0464,0.0127,0.0051,0.118,0.0458,0.0239,0.0252,0.0747
741.8,0.0149,0.0225,0.0769,0.16,0.2315,0.1414,0.0444,0.0118,0.0046,0.1182,0.0438,0.0263,0.0279,0.0757
742.0,0.0151,0.0202,0.0738,0.1558,0.2288,0.1479,0.0424,0.0108,0.0043,0.1211,0.0408,0.0291,0.0314,0.0787
742.2,0.0152,0.0197,0.0706,0.1666,0.2176,0.1435,0.0408,0.0121,0.0046,0.1225,0.0449,0.0285,0.0324,0.0811
742.4,0.0153,0.0192,0.0673,0.1778,0.2064,0.1389,0.0391,0.0136,0.0049,0.1236,0.0493,0.0279,0.0334,0.0833
742.6,0.0154,0.0174,0.0658,0.1842,0.2024,0.1411,0.0384,0.014,0.0048,0.1275,0.0485,0.0263,0.0332,0.081
742.8,0.0159,0.0155,0.0664,0.1924,0.1877,0.1527,0.0405,0.0133,0.0047,0.1261,0.0478,0.0251,0.0338,0.0783
743.0,0.0162,0.0144,0.067,0.2014,0.1757,0.1637,0.0427,0.0126,0.0044,0.1233,0.0473,0.023,0.0335,0.0748
743.2,0.0168,0.0161,0.0723,0.1842,0.181,0.1654,0.0461,0.012,0.0045,0.1242,0.0398,0.0198,0.0334,0.0843
743.4,0.0201,0.02,0.0757,0.1595,0.1864,0.1578,0.0492,0.0115,0.0043,0.1242,0.0405,0.0189,0.0328,0.0991
743.6,0.0238,0.023,0.0784,0.1361,0.1928,0.1485,0.052,0.0108,0.004,0.1229,0.0395,0.0175,0.032,0.1186
743.8,0.0266,0.0256,0.0814,0.1161,0.198,0.1433,0.0528,0.0105,0.0041,0.1176,0.0414,0.0162,0.0297,0.1368
744.0,0.0289,0.0272,0.083,0.1012,0.2025,0.1371,0.0501,0.0095,0.0042,0.114,0.0375,0.0146,0.0267,0.1634
744.2,0.0302,0.0276,0.0848,0.0832,0.2081,0.1368,0.0465,0.0074,0.0037,0.1131,0.0294,0.0133,0.0243,0.1915
744.4,0.0312,0.0275,0.0899,0.0648,0.2012,0.1352,0.0451,0.0059,0.0034,0.116,0.0254,0.013,0.022,0.2196
744.6,0.0306,0.0305,0.0923,0.0487,0.191,0.1249,0.0415,0.0051,0.0035,0.1172,0.0258,0.0128,0.0214,0.2548
744.8,0.0298,0.0329,0.088,0.0394,0.1849,0.1107,0.0366,0.0049,0.0037,0.1149,0.0309,0.0131,0.0209,0.2894
745.0,0.03,0.0298,0.0807,0.0302,0.1705,0.1028,0.0304,0.0044,0.0036,0.1121,0.0307,0.0136,0.0196,0.3416
745.2,0.032,0.0258,0.0777,0.026,0.1593,0.1033,0.0267,0.0041,0.0035,0.1108,0.0328,0.0146,0.0183,0.3652
745.4,0.0303,0.0224,0.0779,0.0252,0.1521,0.1109,0.0245,0.0039,0.0037,0.1138,0.0319,0.0152,0.017,0.3712
745.6,0.0283,0.0176,0.0814,0.0236,0.139,0.1232,0.0213,0.004,0.0042,0.1201,0.0334,0.0162,0.017,0.3708
745.8,0.0258,0.0157,0.0822,0.0206,0.1301,0.121,0.0201,0.0043,0.0045,0.1268,0.0349,0.0163,0.0173,0.3804
746.0,0.0244,0.0146,0.0847,0.0179,0.1232,0.12,0.0206,0.005,0.005,0.1318,0.0432,0.0169,0.0184,0.3745
746.2,0.0247,0.0126,0.0851,0.0171,0.1119,0.122,0.0194,0.0055,0.0053,0.1409,0.0523,0.0182,0.0191,0.3658
746.4,0.0253,0.012,0.0816,0.0172,0.1086,0.1236,0.0174,0.0061,0.0056,0.1435,0.0595,0.0183,0.0195,0.3618
746.6,0.0271,0.0112,0.0808,0.0179,0.1107,0.1246,0.0172,0.0057,0.005,0.1428,0.0507,0.0177,0.0197,0.369
746.8,0.0289,0.0101,0.079,0.0178,0.1128,0.1272,0.0166,0.0051,0.0045,0.1428,0.0405,0.0167,0.0197,0.3783
747.0,0.0294,0.0105,0.0794,0.0183,0.12,0.1242,0.0168,0.0049,0.0042,0.1446,0.0373,0.0157,0.0205,0.3743
747.2,0.0285,0.0111,0.0801,0.02,0.1309,0.1164,0.0169,0.0053,0.0043,0.151,0.0367,0.0174,0.0232,0.3584
747.4,0.0273,0.0119,0.0795,0.0215,0.143,0.1083,0.0172,0.0058,0.0043,0.1576,0.0368,0.0194,0.0264,0.3411
747.6,0.0268,0.0139,0.077,0.0239,0.1605,0.097,0.0181,0.0057,0.0041,0.1595,0.0337,0.0207,0.0279,0.3311
747.8,0.0295,0.0144,0.0745,0.0315,0.1884,0.0998,0.0199,0.0058,0.0039,0.1583,0.0306,0.023,0.0298,0.2906
748.0,0.0323,0.015,0.0707,0.0402,0.2212,0.1009,0.0217,0.006,0.0037,0.1522,0.0279,0.0255,0.0311,0.2517
748.2,0.0309,0.0178,0.0649,0.0484,0.2603,0.0983,0.0243,0.0072,0.0039,0.1395,0.0298,0.0304,0.0322,0.2122
748.4,0.0287,0.0187,0.0584,0.0557,0.2986,0.0963,0.0272,0.0084,0.0039,0.1275,0.0303,0.0353,0.0341,0.1769
748.6,0.0252,0.0178,0.0502,0.0671,0.3189,0.0947,0.0275,0.0107,0.0047,0.1189,0.035,0.0429,0.0342,0.1523
748.8,0.0216,0.0169,0.0434,0.0805,0.334,0.0913,0.0273,0.0137,0.0056,0.1098,0.0408,0.0513,0.0344,0.1294
749.0,0.0212,0.0174,0.0389,0.101,0.3273,0.0888,0.0311,0.0153,0.0057,0.1035,0.0482,0.0601,0.0334,0.1082
749.2,0.0226,0.0182,0.0354,0.1182,0.32,0.0905,0.0373,0.0157,0.0057,0.0946,0.0534,0.0614,0.0309,0.0961
749.4,0.0233,0.0177,0.0356,0.1227,0.3242,0.0923,0.041,0.0135,0.0051,0.0913,0.051,0.0611,0.0288,0.0922
749.6,0.0238,0.0174,0.0353,0.1258,0.3287,0.0936,0.0458,0.0118,0.0046,0.0882,0.0495,0.0607,0.027,0.0878
749.8,0.0252,0.0194,0.0396,0.1079,0.3141,0.0996,0.0453,0.0108,0.005,0.0915,0.0525,0.064,0.0282,0.097
750.0,0.0264,0.0241,0.0435,0.0989,0.2924,0.1009,0.0452,0.0101,0.0051,0.0967,0.0556,0.0621,0.0277,0.1113
750.2,0.0318,0.0266,0.0501,0.0929,0.2767,0.1027,0.0467,0.0084,0.0045,0.1052,0.0491,0.049,0.0262,0.1302
750.4,0.038,0.0299,0.0574,0.0886,0.2584,0.1017,0.0471,0.0068,0.0039,0.1126,0.0426,0.0385,0.024,0.1502
750.6,0.0425,0.0363,0.0725,0.0736,0.2251,0.1051,0.05,0.0057,0.0035,0.1207,0.0394,0.0327,0.025,0.1677
750.8,0.0473,0.0431,0.0892,0.06,0.1949,0.1069,0.052,0.0046,0.0031,0.1272,0.0352,0.0275,0.025,0.184
751.0,0.0437,0.0582,0.1103,0.0475,0.1906,0.1025,0.0476,0.004,0.0028,0.1271,0.0326,0.0228,0.0254,0.1847
751.2,0.0389,0.076,0.1336,0.0374,0.1827,0.098,0.042,0.0035,0.0026,0.1283,0.0303,0.0186,0.0253,0.1828
751.4,0.0353,0.1015,0.1431,0.0313,0.1729,0.0961,0.0383,0.0036,0.0027,0.1272,0.0308,0.0162,0.0273,0.1736
751.6,0.0307,0.1194,0.1509,0.0294,0.1549,0.0958,0.0357,0.004,0.0031,0.1296,0.034,0.0142,0.0302,0.1682
751.8,0.026,0.1363,0.1501,0.0312,0.1443,0.0907,0.0375,0.004,0.003,0.1354,0.0344,0.0127,0.0323,0.1621
752.0,0.0218,0.1274,0.1521,0.032,0.1395,0.0959,0.035,0.0042,0.0032,0.1457,0.0352,0.0132,0.0385,0.1562
752.2,0.0178,0.1244,0.1559,0.0306,0.132,0.0966,0.0363,0.0043,0.0036,0.1486,0.0378,0.0155,0.047,0.1495
752.4,0.0143,0.1171,0.16,0.0285,0.1225,0.0978,0.0371,0.0044,0.0041,0.1532,0.0394,0.0181,0.0575,0.1459
752.6,0.0133,0.1127,0.1527,0.0308,0.1265,0.0981,0.0384,0.0047,0.0043,0.1554,0.0445,0.0202,0.0608,0.1378
752.8,0.0123,0.1089,0.1443,0.0327,0.1306,0.0952,0.0399,0.0048,0.0043,0.16,0.0476,0.0219,0.0654,0.1322
753.0,0.0121,0.0891,0.132,0.0354,0.1294,0.0966,0.0419,0.0052,0.0049,0.1678,0.0509,0.0246,0.0724,0.1377
753.2,0.0123,0.0821,0.1226,0.0402,0.123,0.0991,0.0442,0.006,0.0053,0.1756,0.0577,0.0251,0.073,0.1337
753.4,0.0127,0.0804,0.1206,0.0491,0.1143,0.1007,0.0489,0.007,0.0055,0.1745,0.0684,0.0253,0.0672,0.1255
753.6,0.0135,0.0657,0.114,0.0515,0.1245,0.1071,0.0502,0.0087,0.006,0.1665,0.0829,0.0283,0.0637,0.1174
753.8,0.0144,0.056,0.1059,0.0533,0.1351,0.1122,0.0493,0.0109,0.0063,0.1563,0.1015,0.0303,0.0588,0.1097
754.0,0.0159,0.0564,0.1031,0.0577,0.1469,0.1111,0.0551,0.0115,0.0057,0.1434,0.0999,0.0308,0.0533,0.1092
754.2,0.017,0.0625,0.1025,0.0644,0.1586,0.116,0.0588,0.0106,0.0048,0.1363,0.0936,0.0302,0.0465,0.0981
754.4,0.018,0.071,0.1008,0.0706,0.176,0.1195,0.0615,0.0097,0.004,0.1261,0.0858,0.029,0.0409,0.0872
754.6,0.0186,0.083,0.1008,0.0778,0.1875,0.1164,0.062,0.0097,0.0036,0.118,0.0782,0.0277,0.0361,0.0805
754.8,0.0192,0.0955,0.1005,0.0859,0.197,0.1156,0.0614,0.01,0.0033,0.1073,0.0743,0.0269,0.0309,0.0722
755.0,0.0196,0.1063,0.1007,0.0928,0.204,0.1158,0.0604,0.0101,0.003,0.0991,0.0689,0.0261,0.0266,0.0663
755.2,0.0189,0.091,0.0964,0.0915,0.2315,0.1192,0.0549,0.0116,0.0032,0.0956,0.0589,0.0264,0.0271,0.0739
755.4,0.0171,0.0748,0.0891,0.0874,0.2616,0.1288,0.047,0.0125,0.0032,0.094,0.0526,0.029,0.0274,0.0756
755.6,0.0156,0.0842,0.0876,0.0874,0.2677,0.1316,0.0427,0.0118,0.0029,0.0941,0.0427,0.0287,0.0263,0.0766
755.8,0.014,0.0911,0.0878,0.0875,0.2772,0.1248,0.0399,0.0098,0.0025,0.0954,0.0316,0.0277,0.0275,0.0833
756.0,0.0125,0.0921,0.087,0.085,0.2865,0.1214,0.0375,0.0091,0.0025,0.0984,0.029,0.0266,0.0286,0.0839
756.2,0.0109,0.0808,0.0891,0.0752,0.2915,0.1201,0.0328,0.0098,0.0026,0.1082,0.0278,0.0273,0.032,0.0918
756.4,0.0096,0.0707,0.0904,0.0693,0.2909,0.1183,0.0295,0.0107,0.0027,0.1183,0.0275,0.0285,0.0353,0.0983
756.6,0.0091,0.0592,0.0855,0.0601,0.3022,0.1171,0.0251,0.0113,0.0029,0.1276,0.0293,0.0291,0.039,0.1023
756.8,0.0083,0.0476,0.0829,0.0553,0.3112,0.1204,0.0215,0.0119,0.0032,0.1349,0.0292,0.0278,0.0438,0.1018
757.0,0.0076,0.0379,0.079,0.0507,0.3202,0.1232,0.0184,0.0123,0.0035,0.1423,0.0291,0.0264,0.049,0.1004
757.2,0.0072,0.0342,0.081,0.0501,0.3101,0.1286,0.0195,0.0111,0.0035,0.151,0.0312,0.0311,0.0512,0.0901
757.4,0.0073,0.0344,0.0798,0.0552,0.3149,0.1234,0.0208,0.0119,0.004,0.152,0.0344,0.0301,0.0497,0.0821
757.6,0.0078,0.0304,0.0815,0.059,0.3042,0.1257,0.0216,0.012,0.0046,0.1576,0.0373,0.0315,0.0496,0.0773
757.8,0.0085,0.0265,0.0827,0.061,0.2843,0.1395,0.0217,0.0137,0.0058,0.1649,0.0432,0.0337,0.047,0.0676
758.0,0.0089,0.0208,0.0827,0.0625,0.2718,0.1542,0.0206,0.0144,0.0067,0.1746,0.0445,0.0365,0.043,0.0589
758.2,0.0086,0.0175,0.0797,0.067,0.2591,0.1637,0.0205,0.0164,0.0083,0.1732,0.0513,0.0366,0.0415,0.0566
758.4,0.0084,0.0147,0.0777,0.0705,0.2444,0.1753,0.02,0.0191,0.0101,0.1707,0.059,0.0365,0.0401,0.0535
758.6,0.008,0.0127,0.0791,0.0765,0.2339,0.1839,0.021,0.0199,0.0112,0.1681,0.0575,0.0354,0.0379,0.0549
758.8,0.0079,0.0114,0.0784,0.0781,0.2255,0.1851,0.0218,0.0211,0.012,0.1684,0.0596,0.0369,0.0351,0.0588
759.0,0.0079,0.0106,0.0782,0.0775,0.2156,0.1835,0.0233,0.0232,0.0135,0.1709,0.0629,0.0369,0.0342,0.0618
759.2,0.008,0.0109,0.0756,0.0778,0.2184,0.1772,0.022,0.0265,0.015,0.1689,0.0676,0.0328,0.0343,0.0651
759.4,0.0083,0.0097,0.0798,0.069,0.2057,0.1781,0.0207,0.0223,0.0142,0.1844,0.0606,0.0336,0.0378,0.0758
759.6,0.008,0.0098,0.0809,0.063,0.2029,0.1704,0.0201,0.0206,0.0135,0.195,0.0573,0.0317,0.0405,0.0864
759.8,0.0075,0.0107,0.0837,0.0581,0.2108,0.1591,0.0212,0.0191,0.0136,0.1894,0.0535,0.0304,0.0453,0.0974
760.0,0.0075,0.0126,0.0876,0.0539,0.2066,0.1492,0.0229,0.0191,0.0147,0.182,0.0551,0.0292,0.051,0.1087
760.2,0.0088,0.0128,0.0904,0.0517,0.2083,0.1449,0.024,0.0182,0.0143,0.1807,0.0513,0.0279,0.0536,0.1128
760.4,0.0102,0.0131,0.0919,0.0498,0.2123,0.1387,0.0253,0.017,0.0137,0.1815,0.0481,0.0266,0.0552,0.1165
760.6,0.0109,0.0135,0.0931,0.0461,0.2066,0.1322,0.028,0.0157,0.0128,0.1835,0.0502,0.0273,0.0612,0.119
760.8,0.0112,0.0144,0.0996,0.0443,0.1968,0.1309,0.031,0.0145,0.0126,0.1842,0.0476,0.0266,0.0656,0.1209
761.0,0.0112,0.0151,0.1064,0.0441,0.1884,0.1311,0.0335,0.0129,0.0115,0.1817,0.0445,0.0264,0.0672,0.1259
761.2,0.0124,0.0168,0.1196,0.0412,0.1808,0.1294,0.0349,0.0112,0.01,0.1807,0.0432,0.026,0.0689,0.1251
761.4,0.0131,0.0199,0.129,0.0392,0.1814,0.1259,0.0377,0.0112,0.0095,0.1711,0.0459,0.0241,0.0702,0.1219
761.6,0.0139,0.0229,0.1401,0.0368,0.1771,0.1232,0.0413,0.0111,0.0087,0.1679,0.0454,0.0225,0.0704,0.1187
761.8,0.0148,0.0246,0.1495,0.0354,0.1751,0.1203,0.0409,0.0099,0.0071,0.1733,0.0434,0.0207,0.0647,0.1203
762.0,0.0153,0.0269,0.1595,0.0334,0.1764,0.1168,0.0409,0.009,0.0059,0.1759,0.0413,0.0183,0.0599,0.1203
762.2,0.0152,0.0289,0.1524,0.034,0.1882,0.1116,0.0421,0.008,0.005,0.1703,0.0401,0.0187,0.0575,0.1279
762.4,0.0153,0.0348,0.1422,0.0347,0.2048,0.1039,0.0438,0.0072,0.0043,0.1613,0.0403,0.0185,0.054,0.1349
762.6,0.0157,0.0397,0.1329,0.0368,0.2221,0.1027,0.043,0.0069,0.004,0.1535,0.0386,0.0175,0.05,0.1366
762.8,0.0164,0.0431,0.1178,0.0357,0.2517,0.0973,0.0391,0.0066,0.0033,0.1499,0.0409,0.017,0.0467,0.1347
763.0,0.0171,0.0462,0.1051,0.034,0.28,0.0912,0.0353,0.0064,0.0029,0.1466,0.0439,0.0165,0.0436,0.1313
763.2,0.0168,0.0462,0.0943,0.0346,0.3048,0.0879,0.0334,0.0059,0.0026,0.1407,0.0418,0.0162,0.0397,0.1352
763.4,0.017,0.0464,0.0855,0.0363,0.325,0.0847,0.0319,0.0055,0.0024,0.1347,0.0405,0.0159,0.036,0.1381
763.6,0.0172,0.0478,0.0771,0.0373,0.3538,0.0793,0.0298,0.0051,0.0022,0.1227,0.0401,0.0154,0.0328,0.1394
763.8,0.0183,0.0477,0.067,0.0404,0.3701,0.0761,0.0282,0.0052,0.0021,0.1151,0.0434,0.0155,0.0308,0.1399
764.0,0.0204,0.0462,0.0624,0.0439,0.366,0.0778,0.0286,0.0052,0.0021,0.1137,0.0496,0.0162,0.0298,0.1382
764.2,0.022,0.0514,0.066,0.0437,0.3538,0.0799,0.028,0.0051,0.002,0.1173,0.0572,0.0158,0.0287,0.1288
764.4,0.0236,0.0511,0.0719,0.0432,0.3342,0.0855,0.0276,0.0051,0.0021,0.1238,0.0636,0.016,0.0286,0.1238
764.6,0.0246,0.0504,0.0762,0.0432,0.3286,0.09,0.0272,0.005,0.0021,0.1261,0.0659,0.0163,0.0277,0.1168
764.8,0.0262,0.0511,0.0807,0.045,0.3164,0.0951,0.0283,0.0048,0.0021,0.1255,0.0655,0.017,0.0281,0.1144
765.0,0.0274,0.0544,0.0837,0.0442,0.3077,0.0965,0.0289,0.0043,0.0021,0.1251,0.0645,0.0169,0.0283,0.1161
765.2,0.0279,0.0551,0.0845,0.0434,0.3019,0.0969,0.0296,0.004,0.0021,0.1269,0.0644,0.0167,0.0291,0.1174
765.4,0.0292,0.0568,0.0843,0.0414,0.2992,0.0954,0.0311,0.0037,0.0021,0.1283,0.0659,0.0158,0.0291,0.1178
765.6,0.0301,0.0584,0.0844,0.0406,0.2934,0.0945,0.0325,0.0034,0.002,0.1313,0.068,0.0153,0.0292,0.1169
765.8,0.0307,0.0617,0.0893,0.0377,0.2921,0.0947,0.033,0.003,0.0019,0.1319,0.0646,0.0146,0.0299,0.1149
766.0,0.0289,0.0669,0.0895,0.0352,0.3029,0.0895,0.0316,0.0027,0.0018,0.1294,0.0578,0.0137,0.0301,0.1199
766.2,0.0275,0.0748,0.0884,0.0338,0.3151,0.0836,0.031,0.0025,0.0018,0.1245,0.0516,0.0126,0.0299,0.1228
766.4,0.0251,0.0792,0.0885,0.0316,0.326,0.0799,0.0295,0.0023,0.0017,0.1236,0.0485,0.0124,0.0297,0.1219
766.6,0.0232,0.0852,0.0931,0.0309,0.3144,0.0776,0.0283,0.0025,0.002,0.1239,0.05,0.0115,0.0306,0.1268
766.8,0.0225,0.092,0.0987,0.0305,0.2999,0.0755,0.0284,0.0027,0.0022,0.1251,0.0526,0.0103,0.0308,0.1288
767.0,0.0222,0.0856,0.105,0.03,0.2934,0.0783,0.0293,0.0028,0.0022,0.1311,0.0515,0.0106,0.0316,0.1264
767.2,0.0221,0.0845,0.1087,0.0293,0.2854,0.0793,0.0298,0.0029,0.0023,0.1363,0.0538,0.0106,0.0319,0.1231
767.4,0.0209,0.0827,0.1154,0.029,0.2777,0.0825,0.0297,0.003,0.0025,0.1413,0.0517,0.0111,0.0331,0.1195
767.6,0.0204,0.0713,0.1141,0.0297,0.2819,0.0877,0.0276,0.0031,0.0027,0.1459,0.0486,0.012,0.0336,0.1214
767.8,0.0193,0.0666,0.1122,0.0302,0.2718,0.0931,0.0265,0.0033,0.0029,0.1534,0.0491,0.0127,0.0342,0.1248
768.0,0.0187,0.0633,0.1066,0.0302,0.2708,0.0972,0.0259,0.0036,0.0031,0.1576,0.0503,0.0134,0.0344,0.1248
768.2,0.0172,0.0591,0.1068,0.0298,0.2626,0.1029,0.0241,0.0038,0.0033,0.1586,0.0474,0.0144,0.0365,0.1335
768.4,0.0164,0.0586,0.1064,0.0302,0.2561,0.1056,0.0228,0.0037,0.0034,0.1546,0.0425,0.0146,0.0385,0.1466
768.6,0.0165,0.0573,0.1014,0.0278,0.2666,0.1034,0.0213,0.0037,0.0031,0.1515,0.0398,0.0141,0.0385,0.1551
768.8,0.016,0.0554,0.0954,0.0255,0.2785,0.1005,0.0194,0.0037,0.0028,0.1471,0.0376,0.0139,0.0381,0.1662
769.0,0.016,0.0572,0.0894,0.0267,0.2918,0.1004,0.0195,0.0037,0.0027,0.1372,0.0297,0.0134,0.0358,0.1767
769.2,0.0164,0.0554,0.087,0.0325,0.3006,0.1047,0.0206,0.0037,0.0026,0.1351,0.0261,0.0144,0.0328,0.1683
769.4,0.0173,0.0531,0.0822,0.0391,0.3086,0.1058,0.0211,0.0038,0.0026,0.1324,0.025,0.0156,0.0301,0.1632
