time,no action,take cup,put down cup,fold tablecloth,pull down tablecloth,take washing up liquid,pour washing up liquid into cup,open tap,wash cup,rinse spoon,rinse cup,turn tap,pull down cup,take cereal bag,rinse sink,rinse hands,close tap,dry hands,take bottle,open bottle,take glass,pour water,drink water,put down bottle,fold cereal bag,put down glass,take container,put cereal bag into cereal box,close cereal box,open cupboard,put down cereal box,close cupboard,take tablecloth
78.5785,0.0009,0.0287,0.025,0.0832,0.2241,0.0043,0.0012,0.001,0.0009,0.0001,0.0007,0.0008,0.0237,0.0572,0.0005,0.0014,0.0017,0.0849,0.0133,0.0047,0.0257,0.0007,0.0355,0.0089,0.05,0.0043,0.0205,0.0265,0.0407,0.0172,0.0829,0.0206,0.1083
78.6619,0.0009,0.0291,0.0243,0.078,0.2376,0.0038,0.0011,0.0009,0.0007,0.0001,0.0006,0.0009,0.0227,0.0541,0.0004,0.0014,0.0015,0.0793,0.0133,0.0049,0.0247,0.0008,0.0401,0.0094,0.0437,0.0043,0.0202,0.0247,0.0396,0.0213,0.0823,0.0246,0.1087
78.7453,0.001,0.0281,0.0251,0.0738,0.2312,0.0037,0.001,0.0009,0.0006,0.0001,0.0005,0.001,0.0227,0.052,0.0004,0.0015,0.0015,0.0773,0.0141,0.0056,0.0256,0.0011,0.0441,0.0106,0.0413,0.0046,0.0224,0.0244,0.0393,0.0255,0.0806,0.0303,0.1081
78.8287,0.0011,0.0303,0.0271,0.064,0.2177,0.0038,0.001,0.0009,0.0006,0.0001,0.0005,0.0011,0.0251,0.0542,0.0004,0.0016,0.0014,0.0693,0.0153,0.0067,0.0274,0.0013,0.054,0.0121,0.0408,0.0052,0.0237,0.0253,0.0413,0.0279,0.0839,0.0329,0.1022
78.9122,0.0012,0.0322,0.0292,0.0518,0.1978,0.0033,0.001,0.0007,0.0005,0.0001,0.0004,0.0009,0.025,0.0579,0.0003,0.0014,0.0011,0.0666,0.0157,0.008,0.0275,0.0017,0.0688,0.0135,0.0415,0.0053,0.0233,0.0271,0.0452,0.0344,0.0873,0.0394,0.09
78.9956,0.0012,0.0329,0.0281,0.038,0.1654,0.0029,0.0009,0.0004,0.0005,0.0001,0.0004,0.0007,0.0226,0.0693,0.0002,0.0012,0.0007,0.0569,0.0159,0.0087,0.0297,0.0017,0.0879,0.0125,0.0457,0.0051,0.0255,0.0324,0.0538,0.0412,0.0987,0.0462,0.0724
79.079,0.0011,0.0341,0.0279,0.0293,0.1431,0.0029,0.0009,0.0004,0.0004,0.0001,0.0003,0.0007,0.0224,0.0808,0.0002,0.001,0.0007,0.0449,0.0182,0.0095,0.0294,0.0018,0.0938,0.014,0.0453,0.0046,0.0277,0.0328,0.0583,0.0531,0.0998,0.059,0.0616
79.1624,0.0011,0.0363,0.0274,0.024,0.1288,0.0025,0.0009,0.0004,0.0003,0.0001,0.0003,0.0007,0.0212,0.0813,0.0002,0.001,0.0006,0.0464,0.0195,0.0097,0.0316,0.0022,0.1049,0.0138,0.0413,0.0046,0.0283,0.032,0.055,0.0629,0.099,0.0674,0.0543
79.2458,0.0011,0.0359,0.0276,0.0255,0.1521,0.0026,0.0008,0.0005,0.0003,0.0001,0.0003,0.001,0.0212,0.0595,0.0002,0.0012,0.0008,0.0569,0.0182,0.0097,0.0304,0.0028,0.1081,0.0134,0.0301,0.0046,0.029,0.0249,0.0395,0.0809,0.0779,0.0846,0.0584
79.3293,0.0011,0.0363,0.0281,0.0229,0.1474,0.0025,0.0008,0.0006,0.0003,0.0001,0.0003,0.0012,0.0208,0.0489,0.0002,0.0012,0.0009,0.0633,0.019,0.01,0.0302,0.0035,0.1106,0.0141,0.0227,0.0047,0.0311,0.0213,0.0326,0.0977,0.0678,0.1022,0.0556
79.4127,0.001,0.0386,0.0288,0.0201,0.1499,0.0027,0.0008,0.0007,0.0003,0.0001,0.0003,0.0017,0.0206,0.0396,0.0002,0.0013,0.001,0.0621,0.0222,0.0106,0.0286,0.0038,0.121,0.0162,0.0165,0.0043,0.0336,0.0171,0.024,0.1101,0.0538,0.117,0.0512
79.4961,0.0008,0.0389,0.0298,0.0191,0.1515,0.0027,0.0008,0.0008,0.0004,0.0002,0.0003,0.0021,0.0213,0.0338,0.0002,0.0014,0.0011,0.0778,0.0218,0.0099,0.0253,0.0037,0.1111,0.0163,0.0139,0.0036,0.0348,0.0149,0.0197,0.1199,0.0445,0.1298,0.0478
79.5795,0.0007,0.0419,0.0311,0.0193,0.1614,0.0026,0.0009,0.0007,0.0004,0.0002,0.0003,0.0019,0.02,0.0275,0.0001,0.0013,0.0011,0.1002,0.0216,0.0095,0.0242,0.0032,0.0981,0.0159,0.0108,0.0031,0.0314,0.0117,0.0149,0.1246,0.0361,0.1346,0.0486
79.6629,0.0006,0.0386,0.0285,0.0188,0.1579,0.0022,0.0008,0.0006,0.0003,0.0001,0.0003,0.0018,0.016,0.0225,0.0001,0.0011,0.0009,0.1198,0.0214,0.0085,0.0211,0.003,0.0908,0.0162,0.0083,0.0026,0.0275,0.0092,0.0119,0.1403,0.0281,0.1536,0.0468
79.7463,0.0005,0.0403,0.0266,0.0193,0.1593,0.0022,0.0009,0.0007,0.0002,0.0002,0.0003,0.0019,0.0143,0.0205,0.0001,0.0012,0.001,0.1328,0.0237,0.0082,0.0224,0.0026,0.0827,0.0167,0.0071,0.0026,0.031,0.0085,0.0108,0.135,0.0254,0.1522,0.0488
79.8298,0.0005,0.0365,0.0257,0.0227,0.175,0.002,0.0008,0.0009,0.0003,0.0002,0.0003,0.0022,0.0135,0.0165,0.0001,0.0015,0.0013,0.1783,0.0198,0.0069,0.0203,0.0028,0.0628,0.0159,0.0061,0.0026,0.0297,0.008,0.0093,0.1214,0.0233,0.1416,0.0513
79.9132,0.0006,0.0362,0.0249,0.0284,0.1865,0.002,0.0008,0.0009,0.0003,0.0002,0.0003,0.0023,0.0124,0.016,0.0001,0.0016,0.0013,0.179,0.0191,0.0071,0.02,0.0028,0.0607,0.0163,0.0066,0.0027,0.0313,0.0087,0.0099,0.109,0.0245,0.1318,0.0558
79.9966,0.0006,0.0394,0.0277,0.0341,0.2196,0.0025,0.001,0.0009,0.0003,0.0002,0.0004,0.0024,0.0141,0.0168,0.0001,0.0018,0.0014,0.1573,0.0205,0.0078,0.0211,0.0027,0.0599,0.0188,0.0068,0.0029,0.0376,0.0091,0.0102,0.0851,0.0257,0.1092,0.0622
80.08,0.0007,0.037,0.0269,0.04,0.2267,0.0028,0.0011,0.0009,0.0003,0.0001,0.0003,0.0021,0.0151,0.0237,0.0002,0.0017,0.0014,0.1215,0.0217,0.0084,0.0225,0.0024,0.0664,0.021,0.0101,0.0034,0.0428,0.012,0.0141,0.0724,0.0349,0.0978,0.0678
80.1634,0.0008,0.034,0.0235,0.0486,0.2487,0.0034,0.0013,0.0009,0.0004,0.0001,0.0003,0.0021,0.014,0.0249,0.0002,0.0018,0.0015,0.1104,0.0241,0.0088,0.0252,0.0025,0.0714,0.0223,0.0112,0.0036,0.0454,0.0118,0.0143,0.0552,0.034,0.0768,0.0765
80.2468,0.0011,0.0276,0.0198,0.0603,0.2674,0.0034,0.0011,0.0008,0.0003,0.0001,0.0003,0.002,0.0132,0.0254,0.0002,0.0017,0.0014,0.0923,0.0229,0.0079,0.0273,0.0031,0.0802,0.021,0.0128,0.0041,0.0467,0.0123,0.0152,0.0452,0.0342,0.0648,0.0836
80.3303,0.0013,0.0245,0.0171,0.0735,0.2761,0.0034,0.0011,0.0007,0.0003,0.0001,0.0003,0.0016,0.0123,0.0268,0.0003,0.0015,0.0012,0.0616,0.0273,0.0093,0.0315,0.0037,0.0986,0.0232,0.0144,0.0048,0.0468,0.0137,0.0157,0.0323,0.0359,0.048,0.0913
80.4137,0.0014,0.0201,0.0141,0.0777,0.2833,0.0037,0.0011,0.0006,0.0004,0.0001,0.0003,0.0015,0.0108,0.0294,0.0003,0.0015,0.001,0.042,0.029,0.0097,0.0347,0.004,0.1152,0.0234,0.0169,0.0056,0.0461,0.0167,0.018,0.0262,0.038,0.0391,0.088
80.4971,0.0017,0.0156,0.0113,0.0868,0.2905,0.0039,0.001,0.0005,0.0003,0.0001,0.0002,0.0014,0.0096,0.0323,0.0004,0.0015,0.0009,0.0296,0.03,0.0101,0.0377,0.0044,0.1197,0.0218,0.0218,0.0058,0.046,0.0203,0.0201,0.0185,0.0417,0.0286,0.0859
80.5805,0.0019,0.0113,0.0095,0.0955,0.2835,0.0039,0.001,0.0003,0.0003,0.0001,0.0002,0.0011,0.0085,0.0329,0.0005,0.0012,0.0007,0.0205,0.0292,0.0102,0.0382,0.0047,0.149,0.02,0.0259,0.006,0.0406,0.0207,0.0193,0.0144,0.0424,0.0232,0.0833
80.6639,0.0018,0.0101,0.0082,0.088,0.2478,0.0041,0.0009,0.0002,0.0002,0.0,0.0001,0.0009,0.007,0.0339,0.0004,0.0008,0.0005,0.0114,0.0385,0.0119,0.0478,0.0046,0.201,0.0223,0.0283,0.0066,0.041,0.0189,0.0166,0.0122,0.0372,0.02,0.0764
80.7473,0.0017,0.0082,0.0068,0.0816,0.2371,0.0037,0.0009,0.0002,0.0002,0.0,0.0001,0.0007,0.0062,0.029,0.0004,0.0007,0.0004,0.0089,0.042,0.0129,0.0568,0.0048,0.2475,0.0216,0.025,0.0077,0.0387,0.0161,0.0121,0.0102,0.0295,0.0169,0.0715
80.8307,0.0019,0.007,0.0062,0.0778,0.2117,0.0032,0.0008,0.0001,0.0001,0.0,0.0001,0.0006,0.0053,0.0269,0.0003,0.0006,0.0003,0.0069,0.0461,0.0151,0.0676,0.0055,0.2822,0.0223,0.0249,0.0089,0.0323,0.0152,0.0105,0.0105,0.0248,0.0174,0.0666
80.9142,0.0019,0.0075,0.0061,0.0694,0.1885,0.0031,0.0008,0.0001,0.0001,0.0,0.0001,0.0005,0.0048,0.0247,0.0003,0.0006,0.0002,0.0054,0.0556,0.017,0.0871,0.007,0.3108,0.022,0.022,0.0096,0.0275,0.0139,0.0083,0.0098,0.0187,0.0161,0.0605
80.9976,0.0021,0.0075,0.0068,0.064,0.1479,0.0027,0.0008,0.0001,0.0001,0.0,0.0001,0.0004,0.0048,0.0248,0.0002,0.0004,0.0002,0.0039,0.0641,0.0212,0.1085,0.0079,0.3241,0.025,0.0225,0.0121,0.0284,0.0146,0.0076,0.0095,0.0181,0.0158,0.054
81.081,0.0021,0.0082,0.0069,0.0559,0.1115,0.0023,0.0009,0.0001,0.0001,0.0,0.0001,0.0002,0.0044,0.0281,0.0001,0.0003,0.0001,0.0031,0.071,0.0256,0.1318,0.0077,0.3297,0.0281,0.0241,0.0138,0.0276,0.0174,0.0084,0.0085,0.0198,0.0145,0.0476
81.1644,0.0025,0.0093,0.0078,0.0527,0.0933,0.0023,0.0011,0.0,0.0001,0.0,0.0001,0.0002,0.0048,0.0358,0.0001,0.0003,0.0001,0.0028,0.0664,0.0276,0.1695,0.0084,0.2864,0.0278,0.0311,0.0167,0.0292,0.0222,0.011,0.0088,0.0229,0.0151,0.0437
81.2478,0.0025,0.0096,0.0083,0.0468,0.0758,0.0022,0.0012,0.0,0.0001,0.0,0.0001,0.0001,0.0054,0.0432,0.0001,0.0003,0.0001,0.0024,0.0635,0.0313,0.1922,0.0096,0.2665,0.0267,0.0382,0.0184,0.0315,0.027,0.0132,0.0075,0.0246,0.013,0.0384
81.3312,0.0024,0.0103,0.0094,0.0423,0.065,0.0021,0.0014,0.0,0.0001,0.0,0.0001,0.0001,0.006,0.0451,0.0001,0.0002,0.0001,0.0018,0.0613,0.035,0.2268,0.0093,0.2424,0.0272,0.0376,0.022,0.0309,0.0294,0.014,0.0067,0.0244,0.0117,0.0349
81.4147,0.0026,0.0113,0.0092,0.0382,0.0561,0.0022,0.0016,0.0,0.0001,0.0,0.0001,0.0001,0.0062,0.0518,0.0001,0.0002,0.0,0.0016,0.0589,0.0372,0.2798,0.009,0.1869,0.0274,0.0417,0.0241,0.031,0.0331,0.0167,0.0059,0.0253,0.0102,0.0316
81.4981,0.003,0.0109,0.0093,0.0378,0.0514,0.0022,0.0018,0.0,0.0001,0.0,0.0001,0.0001,0.0071,0.0573,0.0001,0.0001,0.0,0.0014,0.0531,0.0368,0.3001,0.0097,0.1601,0.0259,0.0449,0.0247,0.0302,0.0391,0.021,0.0052,0.0272,0.0092,0.0301
81.5815,0.0035,0.0112,0.01,0.0366,0.0437,0.0023,0.0021,0.0,0.0001,0.0,0.0002,0.0,0.0078,0.0599,0.0001,0.0001,0.0,0.0013,0.0501,0.0365,0.3248,0.0098,0.1355,0.0259,0.048,0.0259,0.0289,0.0425,0.0247,0.005,0.0269,0.009,0.0276
81.6649,0.004,0.011,0.0094,0.0339,0.0375,0.0023,0.0024,0.0,0.0001,0.0,0.0002,0.0,0.0081,0.0614,0.0001,0.0001,0.0,0.0012,0.0474,0.0364,0.3477,0.0093,0.123,0.0251,0.0502,0.0261,0.0292,0.0435,0.027,0.0043,0.0274,0.0078,0.024
81.7483,0.0046,0.0105,0.01,0.0348,0.0382,0.0025,0.0026,0.0,0.0001,0.0,0.0002,0.0,0.009,0.0604,0.0001,0.0001,0.0,0.0013,0.0422,0.0354,0.3418,0.0092,0.1158,0.027,0.0511,0.0286,0.0333,0.0459,0.0301,0.0047,0.0291,0.0086,0.0227
81.8317,0.0048,0.0099,0.0094,0.0346,0.0403,0.0028,0.0028,0.0,0.0001,0.0,0.0002,0.0,0.0088,0.0644,0.0001,0.0001,0.0,0.0014,0.0359,0.0321,0.335,0.0094,0.1184,0.0259,0.0549,0.0278,0.0303,0.0484,0.0355,0.0055,0.0296,0.0099,0.0216
81.9152,0.0046,0.0095,0.0093,0.0349,0.0457,0.0031,0.0031,0.0,0.0001,0.0,0.0002,0.0,0.0093,0.0698,0.0001,0.0001,0.0,0.0013,0.0322,0.0303,0.3332,0.0093,0.1155,0.0227,0.0598,0.0253,0.0279,0.0472,0.038,0.0058,0.0293,0.0103,0.0218
81.9986,0.005,0.0094,0.0092,0.033,0.0461,0.0034,0.0032,0.0,0.0001,0.0,0.0002,0.0001,0.0097,0.0671,0.0001,0.0001,0.0,0.0013,0.0341,0.0314,0.3254,0.0086,0.1245,0.024,0.0569,0.0244,0.0281,0.048,0.0386,0.0062,0.0304,0.0109,0.0204
82.082,0.0054,0.01,0.0087,0.0319,0.0424,0.003,0.003,0.0,0.0001,0.0,0.0002,0.0,0.0088,0.068,0.0001,0.0001,0.0,0.001,0.0341,0.0303,0.339,0.0073,0.1168,0.0233,0.0559,0.0237,0.0262,0.0511,0.0395,0.0057,0.0338,0.0103,0.0198
82.1654,0.0053,0.011,0.0083,0.0294,0.0391,0.0028,0.0029,0.0,0.0001,0.0,0.0002,0.0,0.0087,0.0689,0.0001,0.0001,0.0,0.0008,0.0335,0.0299,0.3495,0.0072,0.1185,0.0216,0.0552,0.0218,0.0252,0.0513,0.0393,0.0057,0.0348,0.01,0.0185
82.2488,0.0052,0.0106,0.0084,0.0316,0.0423,0.0029,0.0027,0.0,0.0001,0.0,0.0002,0.0001,0.008,0.0715,0.0001,0.0001,0.0,0.0009,0.032,0.0306,0.3178,0.0073,0.1362,0.0202,0.0583,0.0215,0.0254,0.0522,0.0408,0.006,0.0371,0.0105,0.0193
82.3323,0.0049,0.011,0.008,0.031,0.0411,0.0026,0.0024,0.0,0.0001,0.0,0.0002,0.0001,0.0068,0.0802,0.0001,0.0001,0.0,0.001,0.0308,0.0309,0.2936,0.0073,0.1489,0.0187,0.0663,0.0192,0.0253,0.0517,0.0433,0.0058,0.039,0.0099,0.0196
82.4157,0.0041,0.0108,0.007,0.0309,0.0448,0.0024,0.0021,0.0,0.0001,0.0,0.0002,0.0,0.0056,0.0912,0.0001,0.0001,0.0,0.0011,0.0285,0.0283,0.2661,0.0073,0.15,0.0161,0.0769,0.0154,0.0264,0.056,0.0504,0.0052,0.0442,0.0088,0.0199
82.4991,0.0034,0.0112,0.0065,0.0347,0.0496,0.0024,0.0018,0.0,0.0001,0.0,0.0002,0.0,0.0048,0.0929,0.0001,0.0001,0.0,0.0011,0.0275,0.0244,0.2648,0.0074,0.1529,0.0138,0.0759,0.0143,0.0303,0.0527,0.0495,0.0049,0.0419,0.0082,0.0228
82.5825,0.0026,0.0117,0.0063,0.0299,0.0464,0.0023,0.0017,0.0,0.0001,0.0,0.0001,0.0,0.0044,0.0904,0.0001,0.0001,0.0,0.0011,0.0292,0.0232,0.2653,0.0074,0.1741,0.0121,0.0737,0.0131,0.0333,0.0499,0.047,0.0045,0.0411,0.0077,0.0212
82.6659,0.0022,0.0121,0.0063,0.0281,0.0499,0.0025,0.0017,0.0,0.0001,0.0,0.0001,0.0,0.0046,0.0867,0.0001,0.0001,0.0,0.0013,0.0336,0.024,0.2483,0.0066,0.2053,0.0123,0.0702,0.012,0.0346,0.0457,0.0402,0.0044,0.0382,0.0075,0.0212
82.7493,0.0024,0.0128,0.007,0.0289,0.0546,0.0027,0.0016,0.0,0.0001,0.0,0.0001,0.0001,0.0049,0.0766,0.0001,0.0001,0.0,0.0016,0.0359,0.0234,0.2255,0.0063,0.2425,0.0126,0.0656,0.012,0.0381,0.0402,0.033,0.005,0.0354,0.0087,0.0223
82.8328,0.0021,0.0123,0.0071,0.0293,0.0589,0.0027,0.0015,0.0,0.0001,0.0,0.0001,0.0001,0.0045,0.0644,0.0001,0.0001,0.0,0.0019,0.0368,0.023,0.2054,0.0065,0.301,0.0123,0.0581,0.0112,0.0365,0.0312,0.0264,0.0051,0.0288,0.0089,0.0238
82.9162,0.0019,0.0112,0.0067,0.0313,0.0688,0.0028,0.0014,0.0,0.0001,0.0,0.0001,0.0001,0.0046,0.0562,0.0001,0.0002,0.0,0.0024,0.0373,0.0219,0.1747,0.0063,0.3573,0.0118,0.0527,0.009,0.033,0.0239,0.0213,0.005,0.0228,0.0085,0.0267
82.9996,0.0018,0.0098,0.0061,0.0321,0.0754,0.0027,0.0012,0.0,0.0001,0.0,0.0001,0.0001,0.0042,0.0489,0.0001,0.0002,0.0,0.003,0.034,0.0185,0.1483,0.006,0.4082,0.0105,0.0503,0.0078,0.0317,0.0196,0.0189,0.0048,0.0195,0.008,0.028
83.083,0.0017,0.0095,0.0063,0.0299,0.0721,0.0025,0.0011,0.0,0.0001,0.0,0.0001,0.0001,0.0044,0.0403,0.0001,0.0002,0.0,0.003,0.034,0.0176,0.1366,0.0068,0.4524,0.0109,0.0441,0.0074,0.0307,0.0166,0.0156,0.0048,0.0168,0.0079,0.0266
83.1664,0.0015,0.0095,0.0067,0.0296,0.0721,0.0026,0.001,0.0,0.0001,0.0,0.0001,0.0001,0.0046,0.0314,0.0001,0.0002,0.0,0.0031,0.0363,0.0178,0.1327,0.0067,0.4805,0.0119,0.0361,0.0075,0.0279,0.0134,0.0124,0.0051,0.0142,0.0082,0.0265
83.2498,0.0015,0.0093,0.0072,0.0263,0.0667,0.0026,0.001,0.0,0.0001,0.0,0.0,0.0001,0.005,0.0248,0.0001,0.0002,0.0,0.003,0.0374,0.0192,0.1222,0.0063,0.5258,0.013,0.0281,0.0076,0.0232,0.0107,0.0092,0.0052,0.0117,0.008,0.0244
83.3333,0.0016,0.0084,0.007,0.0221,0.0611,0.0023,0.0009,0.0,0.0001,0.0,0.0,0.0001,0.0052,0.0198,0.0001,0.0002,0.0,0.0033,0.0351,0.0182,0.1024,0.0061,0.5826,0.0125,0.023,0.0067,0.0195,0.0094,0.0072,0.0056,0.0103,0.0086,0.0204
83.4167,0.0019,0.0078,0.0068,0.0242,0.0649,0.0024,0.0009,0.0,0.0,0.0,0.0,0.0001,0.0054,0.0189,0.0001,0.0002,0.0,0.0036,0.0342,0.0188,0.0954,0.006,0.5858,0.0129,0.0232,0.0064,0.0187,0.0092,0.0069,0.0058,0.01,0.0088,0.0205
83.5001,0.002,0.0087,0.0072,0.0257,0.0659,0.0023,0.0009,0.0,0.0001,0.0,0.0,0.0001,0.0052,0.021,0.0001,0.0002,0.0,0.0041,0.0354,0.0198,0.1055,0.0067,0.5529,0.0124,0.0275,0.0066,0.0222,0.0103,0.0081,0.0063,0.0115,0.0096,0.0215
83.5835,0.0019,0.0089,0.0071,0.0245,0.064,0.0024,0.001,0.0,0.0001,0.0,0.0,0.0001,0.0054,0.0225,0.0001,0.0002,0.0,0.0043,0.0401,0.0224,0.1167,0.007,0.5257,0.013,0.0304,0.0065,0.0263,0.0114,0.0096,0.0062,0.0124,0.0097,0.02
83.6669,0.0019,0.0097,0.0069,0.0266,0.0661,0.0026,0.001,0.0,0.0,0.0,0.0,0.0001,0.0047,0.0266,0.0001,0.0002,0.0,0.0046,0.0407,0.0246,0.1316,0.0074,0.4828,0.0125,0.0354,0.0066,0.0308,0.0131,0.0119,0.0063,0.0141,0.0099,0.021
83.7503,0.0017,0.0103,0.0073,0.0255,0.0644,0.0028,0.0011,0.0,0.0,0.0,0.0001,0.0001,0.0045,0.0291,0.0001,0.0002,0.0,0.0039,0.0395,0.025,0.1508,0.0079,0.4531,0.0118,0.038,0.0073,0.0364,0.0144,0.0132,0.0065,0.0152,0.0103,0.0193
83.8337,0.0016,0.0108,0.0072,0.0262,0.0619,0.0031,0.0013,0.0,0.0,0.0,0.0001,0.0001,0.0043,0.0331,0.0001,0.0002,0.0,0.0034,0.0417,0.0285,0.1754,0.0089,0.4043,0.0123,0.0411,0.0082,0.0423,0.0163,0.0151,0.0068,0.0161,0.0108,0.0189
83.9172,0.0015,0.0117,0.0072,0.0262,0.0602,0.0034,0.0015,0.0,0.0,0.0,0.0001,0.0001,0.0046,0.039,0.0001,0.0002,0.0,0.0031,0.0463,0.0329,0.197,0.009,0.3527,0.0124,0.0449,0.0084,0.0476,0.0187,0.018,0.0065,0.0175,0.0103,0.0189
84.0006,0.0015,0.0121,0.007,0.0257,0.0598,0.0035,0.0016,0.0,0.0001,0.0,0.0001,0.0001,0.0048,0.0475,0.0001,0.0002,0.0,0.0027,0.0449,0.0315,0.2136,0.0086,0.3095,0.0115,0.0511,0.0087,0.0559,0.0223,0.0215,0.0064,0.0192,0.0102,0.0184
84.084,0.0013,0.0122,0.0066,0.0243,0.0551,0.0034,0.0017,0.0,0.0001,0.0,0.0001,0.0001,0.0046,0.0543,0.0001,0.0002,0.0,0.0024,0.0425,0.0292,0.2262,0.0085,0.2798,0.0103,0.0581,0.0089,0.0638,0.0252,0.0262,0.0062,0.0217,0.0101,0.0168
84.1674,0.0011,0.0124,0.0066,0.0223,0.0469,0.0036,0.0019,0.0,0.0001,0.0,0.0001,0.0,0.0041,0.0658,0.0001,0.0002,0.0,0.002,0.0416,0.0292,0.2431,0.0075,0.2388,0.0099,0.0703,0.0093,0.0669,0.0283,0.0333,0.0056,0.0239,0.0093,0.0155
84.2508,0.0009,0.0124,0.0064,0.0209,0.043,0.0034,0.0019,0.0,0.0001,0.0,0.0001,0.0,0.0038,0.0743,0.0001,0.0002,0.0,0.0018,0.039,0.0274,0.2519,0.0065,0.22,0.0092,0.0778,0.009,0.0641,0.0311,0.0394,0.0051,0.0267,0.0084,0.015
84.3342,0.0008,0.012,0.0063,0.0207,0.0407,0.0036,0.0019,0.0,0.0001,0.0,0.0001,0.0,0.0037,0.0766,0.0001,0.0002,0.0,0.0015,0.0378,0.0258,0.2612,0.0057,0.2175,0.0091,0.0786,0.0098,0.0616,0.0312,0.0403,0.0046,0.0268,0.0075,0.0142
84.4177,0.0007,0.0119,0.0057,0.0204,0.0371,0.0035,0.0018,0.0,0.0001,0.0,0.0001,0.0,0.0031,0.0819,0.0001,0.0002,0.0,0.0012,0.0325,0.0226,0.2885,0.0053,0.2104,0.0083,0.0765,0.0107,0.05,0.0326,0.042,0.0041,0.0282,0.0065,0.0141
84.5011,0.0006,0.0124,0.0064,0.0186,0.0326,0.0034,0.0019,0.0,0.0001,0.0,0.0002,0.0,0.0034,0.0831,0.0001,0.0002,0.0,0.0011,0.0327,0.0216,0.3137,0.0044,0.1957,0.0084,0.076,0.0123,0.0449,0.0343,0.0409,0.0037,0.0285,0.006,0.0128
84.5845,0.0006,0.0126,0.0069,0.0186,0.032,0.0033,0.0019,0.0,0.0001,0.0,0.0002,0.0,0.0038,0.0858,0.0001,0.0002,0.0,0.0011,0.0333,0.0226,0.3094,0.004,0.1894,0.0092,0.077,0.0128,0.0398,0.0386,0.0423,0.0038,0.0318,0.0061,0.0127
84.6679,0.0006,0.0139,0.0083,0.0175,0.0294,0.0031,0.002,0.0,0.0001,0.0,0.0002,0.0,0.0044,0.0854,0.0001,0.0002,0.0,0.0012,0.0358,0.0236,0.3057,0.0036,0.1849,0.0103,0.0778,0.0135,0.0368,0.042,0.0428,0.0039,0.0347,0.0064,0.0117
84.7513,0.0006,0.0141,0.0085,0.0153,0.0256,0.0028,0.002,0.0,0.0001,0.0,0.0002,0.0,0.0043,0.0813,0.0001,0.0002,0.0,0.0012,0.033,0.022,0.3156,0.0033,0.1983,0.0097,0.073,0.0138,0.0321,0.0447,0.0421,0.004,0.0356,0.0066,0.0099
84.8347,0.0006,0.0143,0.0083,0.0145,0.0243,0.0024,0.0018,0.0,0.0001,0.0,0.0002,0.0,0.0042,0.0793,0.0001,0.0002,0.0,0.0013,0.0355,0.0246,0.3268,0.0033,0.2009,0.0103,0.0684,0.0152,0.0265,0.0437,0.0385,0.0039,0.0348,0.0065,0.0092
84.9182,0.0006,0.0139,0.0079,0.0147,0.0243,0.0024,0.0018,0.0,0.0001,0.0,0.0002,0.0,0.0043,0.0726,0.0001,0.0002,0.0,0.0012,0.0385,0.0273,0.3544,0.0035,0.1944,0.0112,0.0601,0.0176,0.025,0.0404,0.0331,0.0038,0.031,0.0062,0.0092
85.0016,0.0006,0.0145,0.0078,0.0146,0.0241,0.0023,0.0018,0.0,0.0002,0.0,0.0003,0.0,0.0042,0.0699,0.0001,0.0002,0.0,0.0012,0.04,0.0285,0.3757,0.0035,0.1808,0.0116,0.0544,0.0191,0.0226,0.0413,0.0304,0.0036,0.0314,0.0058,0.0093
85.085,0.0008,0.0156,0.0079,0.0153,0.0246,0.0022,0.0019,0.0,0.0002,0.0,0.0003,0.0,0.0042,0.073,0.0001,0.0002,0.0,0.0012,0.0417,0.0295,0.3798,0.004,0.1669,0.012,0.0525,0.0204,0.0202,0.0428,0.0295,0.0039,0.0332,0.0061,0.0098
85.1684,0.0009,0.0171,0.0086,0.0169,0.0269,0.0021,0.002,0.0,0.0002,0.0,0.0004,0.0,0.0045,0.0774,0.0002,0.0002,0.0,0.0013,0.0397,0.0308,0.3677,0.004,0.1571,0.0121,0.0547,0.0203,0.018,0.0475,0.0315,0.0039,0.0366,0.0061,0.011
85.2518,0.0011,0.0181,0.0095,0.0197,0.0303,0.002,0.0022,0.0,0.0002,0.0,0.0005,0.0,0.005,0.0844,0.0002,0.0002,0.0,0.0016,0.0405,0.0332,0.3384,0.0041,0.1489,0.0128,0.0627,0.0197,0.0187,0.0513,0.0326,0.0041,0.0392,0.0063,0.0124
85.3353,0.0014,0.0173,0.009,0.0206,0.0334,0.0017,0.002,0.0,0.0002,0.0001,0.0005,0.0,0.005,0.0827,0.0002,0.0002,0.0,0.0015,0.0394,0.0339,0.3322,0.0052,0.1513,0.0136,0.0615,0.0204,0.0186,0.0512,0.0325,0.0045,0.0399,0.0068,0.0131
85.4187,0.0015,0.0183,0.0089,0.0201,0.0335,0.0018,0.002,0.0,0.0002,0.0001,0.0004,0.0,0.0049,0.0796,0.0002,0.0002,0.0,0.0014,0.0421,0.0335,0.3459,0.006,0.1506,0.014,0.0567,0.0218,0.0187,0.0454,0.0302,0.0049,0.0362,0.0075,0.0131
